Genre1 Partner1 rating,Genre1 Partner2 rating,Genre2 Partner1 rating,Genre2 Partner2 rating,Genre3 Partner1 rating,Genre3 Partner2 rating,Compatibility (0-1)
1,4,0,1,6,8,0.8758327488121741
9,2,7,7,8,1,0.5075979857331118
1,7,8,3,2,7,0.4612311370690541
2,0,1,5,3,2,0.830745248702173
0,0,4,3,2,7,0.8646658504742594
8,4,3,1,2,1,0.8688742243828929
5,1,9,3,3,6,0.6600823028879715
4,6,9,7,6,8,0.9373942914405171
7,7,6,0,8,5,0.685222920408307
6,1,0,8,2,5,0.45387347151085966
6,4,2,0,8,3,0.7748695867604117
7,5,4,8,1,7,0.5984415037017503
6,0,8,7,9,3,0.5589767294269604
3,9,2,6,6,5,0.6650161338423125
9,6,4,2,3,2,0.9028677284153536
7,8,7,3,7,8,0.9021999826460162
2,8,3,2,4,4,0.7673004826729063
1,6,4,8,9,2,0.48922020381999
6,3,3,9,1,5,0.5604632150150498
0,0,8,8,0,0,0.998366921465647
7,9,6,1,9,3,0.5906821516554143
6,7,0,3,9,0,0.45282465596227456
4,4,7,2,8,2,0.6583518254245965
4,7,9,9,8,9,0.9240306037104692
4,4,8,1,7,7,0.6383580090972432
6,2,5,1,4,4,0.7750944573376164
0,0,5,8,2,1,0.9296485069738182
8,6,2,8,2,1,0.7542348449044264
0,8,0,5,8,3,0.40326893713802814
1,6,6,5,1,4,0.7844724593021837
5,4,3,2,3,4,0.9889666408495582
6,7,9,5,0,0,0.908237605780143
5,6,0,7,7,2,0.5460332574369167
3,1,0,3,5,0,0.7867252060774461
9,7,0,7,6,4,0.6577108085775805
5,7,0,3,4,2,0.8857679751700726
5,6,8,0,4,5,0.5712103172575325
9,1,7,9,8,7,0.574840863915941
3,1,9,7,4,1,0.9216278965920089
1,1,9,1,2,0,0.5600568112251256
1,7,8,3,8,9,0.6590478113130935
3,8,8,4,9,1,0.4044539223574901
5,2,1,5,0,7,0.49977859003479896
2,7,3,4,3,6,0.7416000502158306
5,9,2,8,0,4,0.6373122629350758
3,7,0,9,4,2,0.4920193546949455
6,0,4,5,6,2,0.6306999542860344
0,8,7,1,0,9,0.16798463517574874
6,1,6,4,3,9,0.6173670405515116
2,2,7,7,0,0,0.9993305475443687
4,4,4,0,5,6,0.9084262915815253
8,2,0,8,2,0,0.4031227780478768
6,0,4,4,8,1,0.5443112107567621
9,9,0,0,6,1,0.84868749975204
5,7,1,0,0,3,0.9539489119093486
8,0,9,7,5,1,0.5387197710479016
2,1,6,5,1,4,0.8951737197434327
3,4,5,2,8,9,0.9299837207383641
7,0,8,0,0,9,0.1726590726552615
2,2,3,8,0,5,0.708060594837539
4,8,8,3,0,6,0.5548815181617586
8,5,5,1,5,0,0.6808048683055657
6,6,5,5,7,5,0.9666976775038407
0,0,2,2,7,4,0.9496150957275614
2,4,6,1,8,0,0.5484155996916096
8,9,8,7,9,4,0.8562053633249507
8,7,2,4,6,3,0.9117395083522774
9,9,8,5,1,1,0.9428703626181567
3,6,0,8,9,7,0.5938246008046125
1,1,6,7,6,2,0.8531495179798352
4,7,2,5,6,8,0.8866791791179721
4,9,3,2,3,9,0.6171155640945488
6,6,3,4,0,0,0.9860171856311017
3,1,7,0,7,8,0.6367278581701451
5,5,6,3,6,2,0.8622723210675274
9,6,0,3,3,2,0.8955290897662915
7,6,0,3,9,3,0.7220294526482776
7,0,2,7,5,4,0.6202585865452642
7,2,0,4,4,7,0.6875681969969869
4,9,8,2,1,2,0.5758637216408818
7,2,5,1,5,1,0.6567749685233862
7,7,8,5,7,2,0.7373318823492011
7,2,6,8,1,1,0.8462895738797461
0,2,4,4,0,5,0.8531380230536804
6,1,9,2,7,6,0.6442831181290017
2,7,1,2,2,5,0.766077072624394
0,5,3,3,6,8,0.847735153778771
3,6,9,1,3,9,0.43070377264237025
0,7,8,1,4,1,0.4213274922241072
0,4,0,2,9,4,0.7365026095850622
1,3,6,5,0,4,0.886889925338675
1,8,6,4,1,2,0.70968968577153
1,8,1,2,5,5,0.6347869475257512
0,2,7,4,1,3,0.9026694218535057
6,3,7,0,1,9,0.34938702838275987
3,7,9,7,4,6,0.8461039358312225
7,1,1,5,2,8,0.44243624022726286
9,6,0,2,5,2,0.8601878752363777
0,6,6,2,5,1,0.5326240276236155
8,5,3,9,1,3,0.6913227466309354
0,4,4,8,1,4,0.7579950933479627
0,8,0,0,5,8,0.5448631256201397
4,2,7,5,6,0,0.6617993724074949
6,3,7,7,3,2,0.9546895779509954
7,6,8,2,1,6,0.6366986986040563
7,8,3,0,3,8,0.7785385399150013
3,4,6,9,6,0,0.7647305522177756
4,3,4,2,6,7,0.9689349827967246
5,6,8,9,0,0,0.9717874973950846
7,5,3,8,2,3,0.7758499750849297
3,3,0,3,6,2,0.8404653734736942
2,0,9,4,2,5,0.8442813062459253
3,6,4,9,7,4,0.7514783043194636
4,9,0,8,1,0,0.49567873544940183
2,6,6,3,5,7,0.8313983578740073
8,6,6,4,3,9,0.6233223813665266
5,3,3,0,4,2,0.9018226976737148
6,3,6,4,0,2,0.8736604570989471
7,9,2,9,1,9,0.33204552833604783
5,0,0,4,2,7,0.5682021603212586
0,3,3,4,3,4,0.9013989138085364
3,4,9,1,2,8,0.397518276497221
7,4,1,6,3,9,0.5166678705021337
0,2,7,9,4,1,0.8990143915769248
0,9,6,0,9,9,0.3188530292695669
7,0,8,1,4,1,0.4535727284986163
9,7,5,5,1,2,0.9734654228869672
7,9,6,8,0,0,0.9231231790226773
7,5,2,4,4,6,0.9096002405863252
7,3,4,1,0,8,0.519701609596701
9,2,5,8,2,0,0.6496599214530637
9,2,8,0,1,0,0.4316028405327038
7,5,3,9,9,5,0.634351619917141
5,3,8,2,0,7,0.5345763294557987
7,8,4,9,4,2,0.8430305288732569
4,5,1,5,0,4,0.8242566142040266
6,4,4,1,3,9,0.7419889148409021
7,4,5,7,9,9,0.9261868500125876
4,6,8,9,1,4,0.9471035902145206
0,2,2,2,0,7,0.696279057665774
0,0,9,4,3,7,0.7539529347701225
3,7,7,0,4,8,0.5454858220499701
4,7,8,0,9,8,0.5133858987768101
2,4,5,1,0,7,0.5655298942906845
7,2,2,8,0,5,0.5128107339088043
1,3,0,2,3,3,0.9457714223131851
0,0,9,5,0,0,0.8815541459547787
0,0,2,4,4,7,0.8634902098394199
8,0,7,4,4,8,0.49404860646171406
1,5,6,7,2,0,0.8799179380505471
1,0,8,6,4,7,0.8696538379063773
1,3,9,9,0,4,0.8447770594935208
1,4,7,5,5,3,0.8627668104902095
2,5,5,0,1,0,0.7849513657983703
9,4,0,5,3,2,0.6971025192361704
8,8,8,3,7,3,0.6910830658208432
4,9,6,2,9,3,0.5432950855802806
7,7,9,4,5,8,0.8138324451717113
1,1,5,8,2,8,0.7559119354986008
8,2,7,2,1,5,0.5088494883803122
6,2,9,8,8,0,0.4837630740319138
0,9,7,1,3,7,0.2865548228478052
2,8,0,7,7,7,0.5245518493346333
4,9,2,4,2,4,0.7688360315473054
7,0,1,3,5,7,0.6707013678111541
6,0,2,4,8,1,0.49719427048237
6,8,1,0,9,1,0.5953486057266628
1,4,2,0,1,9,0.5578986499400995
9,9,0,0,7,4,0.9333856979027947
1,4,3,3,4,2,0.9178643455159642
4,1,1,8,7,2,0.48586615008769485
6,3,2,7,4,3,0.7167416330366442
3,4,1,6,1,9,0.48750890979496975
3,3,5,7,1,0,0.9671691327105141
2,5,0,5,2,2,0.7790116278547323
2,2,1,4,3,5,0.8891657855204822
3,4,6,5,4,7,0.9271615855626447
4,8,8,5,0,7,0.5370915628227896
7,5,5,4,6,8,0.9554256139173256
6,9,5,0,3,8,0.6227049890622315
1,1,8,8,4,5,0.9948967179528301
3,3,6,6,8,6,0.9853568557522302
8,3,4,2,9,0,0.39760372025368473
9,0,8,6,7,8,0.5847644778959815
0,7,4,6,6,0,0.47133847216434427
5,0,8,2,4,8,0.5951426893035657
6,0,5,3,9,7,0.6932039681355289
2,1,6,7,5,5,0.993096514165279
4,8,0,7,5,0,0.415745814204402
8,0,7,0,5,7,0.3994999438924252
5,9,3,3,3,7,0.8092363835579692
9,1,1,2,6,3,0.5072202259333611
6,8,9,6,3,5,0.881155160426396
1,9,4,1,1,2,0.646751943447958
3,2,5,1,5,8,0.800967673334191
3,2,0,3,1,4,0.8773095302698213
3,0,5,6,7,4,0.8404997778152546
6,8,3,2,6,7,0.9344164242160798
3,4,7,0,1,9,0.42135209144871405
4,1,6,8,4,0,0.8314330981305099
2,9,4,7,1,6,0.4904593215486304
8,7,7,3,3,0,0.810858778348817
8,9,6,8,1,3,0.9305709305576513
8,0,5,3,9,9,0.5925664021662639
7,2,4,5,8,5,0.7579936610703207
0,8,5,6,5,3,0.6234122580664929
5,0,9,8,7,6,0.8258581359034789
7,2,0,5,5,2,0.6483715893468804
9,8,0,7,1,1,0.7419432853116001
1,9,9,7,4,1,0.5440426510207053
8,9,1,9,9,1,0.367494728794584
0,5,3,9,3,8,0.5084820036037836
1,8,2,3,5,0,0.6205764141944337
0,2,4,9,4,6,0.741553499013666
8,1,1,9,3,0,0.4191545145570851
8,8,7,1,1,1,0.787198398087093
0,2,8,9,9,4,0.7802441728144646
1,2,5,8,8,1,0.6195182826785344
6,1,8,7,1,2,0.8089256675626019
9,3,4,3,0,7,0.5041866429312146
1,2,7,2,4,9,0.6989679182223943
2,4,2,8,9,1,0.43802000568883315
1,6,0,4,9,7,0.733384298011695
4,1,6,3,1,0,0.8731927611053595
0,8,1,6,2,5,0.4875867872844198
9,7,2,1,2,7,0.8613694727832224
2,0,1,7,2,9,0.429908146401971
2,2,1,4,2,7,0.7746540058673812
5,2,4,8,2,9,0.5141072857911342
0,7,9,2,0,5,0.3158118065000305
4,8,2,6,8,1,0.5119164067914784
7,3,1,7,6,2,0.5626856216132968
8,6,7,4,0,9,0.4933016539196104
1,6,4,2,0,4,0.7168432680586097
1,3,5,5,4,8,0.8770255240756626
4,9,8,3,5,0,0.5336512774507867
8,7,9,8,3,1,0.9636997490228034
7,8,4,1,1,0,0.9665255567593521
9,6,6,9,0,6,0.6817790738341666
5,1,2,9,5,2,0.5328216282218221
9,6,0,4,9,6,0.7634967433121146
7,2,4,8,9,4,0.5732328561407444
8,0,8,5,3,5,0.5582174711527729
5,1,7,6,7,0,0.5748988023466338
5,1,5,2,4,3,0.8545622235482652
0,1,4,9,9,3,0.5937134061864354
9,3,3,0,8,5,0.7349482011197545
3,3,4,0,6,0,0.6935348868207327
9,0,0,5,3,0,0.4528431038376814
7,8,5,4,0,6,0.7887964190950087
2,6,1,8,2,3,0.5688024663002967
6,3,4,4,6,7,0.9593610279197299
2,0,3,7,4,0,0.7598143683271713
2,1,8,2,3,4,0.7864348303000487
9,3,1,7,6,2,0.48868362652589037
5,3,4,2,3,9,0.6917196774196068
3,8,3,9,1,6,0.48668583600332166
0,3,8,9,1,2,0.9439637806132518
6,6,8,2,3,6,0.7196800161353025
2,4,5,9,6,2,0.7043592735264494
4,7,8,0,8,4,0.5414683046463667
8,4,5,8,9,5,0.7149018191937649
6,6,5,6,9,2,0.7090235372600561
4,3,5,1,6,8,0.8798972308119952
9,4,7,5,2,1,0.8148484157781303
5,8,0,2,1,0,0.9321216376761076
1,4,7,7,4,0,0.8291068769300668
2,6,4,7,8,2,0.6126789901433373
5,8,3,1,4,5,0.9026616808200387
8,9,6,1,7,8,0.8284559745845631
1,2,5,0,1,7,0.6829584082762826
2,5,3,2,0,4,0.8259247889907951
9,1,0,2,9,1,0.34877036436620074
4,7,7,2,9,7,0.7530900073460719
3,3,1,7,8,8,0.7876623318179969
8,1,2,8,8,5,0.41396020587914706
4,0,8,5,8,3,0.6729585227542864
9,0,2,6,5,3,0.4615736609358133
1,2,7,7,3,0,0.9349256276173826
6,1,0,8,0,9,0.23980742773738753
8,1,3,7,3,8,0.44036925764362844
6,1,0,4,8,7,0.6960571107603476
8,6,7,7,2,3,0.9620991243242902
1,6,3,7,1,6,0.5510242504538201
7,5,9,6,0,0,0.9481644718473069
3,6,2,3,2,1,0.9152576059425097
1,6,8,7,9,0,0.45058957919878373
9,9,0,0,6,1,0.8307246311942607
8,7,4,2,5,4,0.9673932269987908
7,0,5,6,5,0,0.5879145433792152
8,4,4,2,2,9,0.5576229411203844
8,5,3,5,4,1,0.8636618647318828
2,5,1,8,2,8,0.4945253287129773
4,7,7,7,9,1,0.542880793638938
5,1,3,5,2,1,0.8671116454125615
8,3,6,0,0,5,0.4240667436926376
9,3,4,2,6,6,0.8170690074053844
5,3,4,1,5,5,0.8777882277333887
8,7,1,4,4,1,0.9087868870318273
9,9,0,9,1,6,0.4132437129496154
0,9,8,4,1,6,0.33214499484201343
2,4,5,8,3,7,0.7926104757194381
7,3,6,6,4,3,0.8673708367389036
1,7,2,7,9,1,0.3682962125612477
1,8,1,8,0,9,0.16532625088172417
0,4,7,7,7,8,0.9067071254214328
2,5,7,0,0,2,0.6616241178455593
9,0,9,2,6,8,0.3332258477461739
6,7,0,6,6,8,0.7338123458851373
4,4,3,7,8,6,0.84129505890349
5,2,9,7,9,6,0.8872061327479988
5,3,0,9,9,7,0.5099405657653561
8,1,6,7,0,5,0.5106762085385853
2,2,8,6,6,3,0.9177185396754847
9,9,0,7,4,4,0.6863306302275394
0,4,0,6,5,3,0.6448705404068341
0,3,7,7,1,8,0.6587809986722493
1,3,8,0,7,9,0.5371187272270684
6,9,2,8,0,7,0.48983874867409555
1,4,1,7,9,5,0.6210934083366735
9,1,1,8,3,6,0.4179404882219009
1,7,4,6,8,2,0.5788742660837164
7,0,0,8,9,8,0.36283036939839963
6,6,9,3,5,1,0.6909778184679285
1,8,2,8,3,8,0.4570248455772624
3,6,7,3,1,5,0.7444758159584504
2,3,1,4,5,0,0.7822154423661849
7,7,8,8,6,3,0.9498756926893098
1,2,6,5,9,3,0.7655544977785176
4,5,2,5,8,3,0.7492669110899415
0,5,0,9,3,2,0.3880237971452382
6,7,6,0,7,6,0.7878928280186441
2,7,9,7,7,4,0.7919068670390579
6,8,1,3,7,3,0.8002131480088417
6,0,8,7,5,1,0.6514845534534046
0,7,5,9,5,3,0.5291861714068159
4,8,5,1,0,6,0.595131673849136
3,9,3,3,2,0,0.7451576075422446
2,1,2,2,0,3,0.9589517351611226
0,3,8,3,8,0,0.4658968071645614
4,1,5,4,6,6,0.9281958539162409
7,7,9,6,8,8,0.9300653083864021
9,8,6,9,9,5,0.7842216039297746
5,7,1,4,2,9,0.663641101189625
7,5,1,3,9,2,0.6363598876881076
2,2,8,9,5,3,0.9706277259047642
9,0,6,1,1,7,0.2819650975197612
4,5,7,9,9,6,0.9074307385679616
1,8,1,4,2,0,0.6316158629803134
1,3,2,6,9,2,0.609661584939032
1,9,0,2,4,2,0.5477855079948064
1,2,5,0,0,0,0.8385225589943203
4,1,8,8,9,2,0.7061060016229811
1,7,9,0,9,4,0.308922266094636
7,1,4,7,9,7,0.7075228181093329
5,8,7,0,0,1,0.637354662085735
2,3,3,7,0,7,0.577613466175338
1,0,1,2,5,6,0.973628384075144
1,0,2,6,2,5,0.8627974274342999
5,9,7,7,0,7,0.623709653421927
9,4,6,5,8,2,0.6749328952737056
4,3,0,0,9,7,0.9566756766271418
6,6,6,6,2,1,0.9966093675283026
2,8,1,2,5,0,0.5985045559237742
1,1,1,6,0,6,0.6655539069665438
0,6,8,3,0,4,0.5173236381017164
1,6,3,9,0,0,0.6131086497116622
8,1,3,4,5,0,0.5594155911566673
6,0,2,2,4,4,0.7975867971988768
0,8,0,9,9,0,0.08691804417841562
1,6,8,1,6,9,0.5034050990060781
8,6,8,8,8,0,0.5474646191196659
5,5,9,3,5,0,0.6147461891778764
0,9,6,3,6,4,0.48514734843661617
9,8,5,6,2,5,0.9330001778236268
7,1,5,7,2,9,0.5644180804598654
4,1,4,4,0,1,0.9639828284520675
1,6,7,5,0,2,0.8292639721650054
9,7,5,8,4,5,0.8993329571735698
6,1,4,7,9,5,0.735293975278366
5,9,1,0,5,2,0.8553942956605257
5,4,0,1,9,3,0.7732991693858919
8,5,5,2,3,6,0.834546518419912
7,5,8,7,0,8,0.5693131092316578
8,9,5,4,9,2,0.7422914810541988
3,5,2,0,2,3,0.9222741206963745
0,7,2,1,2,7,0.5453370457234892
8,7,8,3,9,4,0.683656789532559
9,7,1,6,9,7,0.816227046352758
1,6,8,1,3,8,0.4335170686963231
1,0,1,2,3,5,0.972091956176303
2,5,0,1,5,3,0.9251856732158454
2,0,2,4,9,8,0.9531344612438672
5,9,0,4,3,7,0.7104049313251739
2,7,4,3,7,1,0.6106499114185266
7,5,8,1,6,3,0.6239863480228123
6,3,4,1,7,0,0.6525535378934858
1,3,0,8,9,8,0.6190872392875161
4,1,9,4,1,0,0.7569591853720485
6,9,4,3,2,2,0.94691850956303
2,1,4,3,1,5,0.8913284031449797
1,6,2,9,1,0,0.6068827853743153
7,2,7,5,0,0,0.8316084674987433
6,8,5,9,2,9,0.6070164588686475
7,9,0,4,6,2,0.8124381814033791
5,4,1,4,8,9,0.9201322633067948
5,2,0,0,0,8,0.5568701532948691
6,0,0,0,1,9,0.4205410213390561
0,6,2,4,9,4,0.6289498596192482
1,4,5,8,9,8,0.8296576238842164
8,9,0,0,2,4,0.9787998128136476
3,3,2,0,5,3,0.9605631651705848
8,7,0,9,0,6,0.38425634535969866
3,4,0,3,7,6,0.9287381648547305
4,9,5,3,0,3,0.7832001937179469
5,3,2,2,1,4,0.9241579661130499
0,4,7,9,9,6,0.7841255953573456
7,8,7,0,3,5,0.6567031763589556
4,7,8,8,3,9,0.7455635427513675
2,8,5,2,4,4,0.7529925458825426
6,0,6,1,8,6,0.5803439444024779
4,4,7,0,4,2,0.6377395638628713
7,4,3,2,1,8,0.6093466525774224
8,8,0,4,6,3,0.8262488253706216
1,2,7,1,8,7,0.831560152722464
4,1,9,1,8,1,0.35422365923564647
6,9,7,8,3,7,0.823077478260661
7,5,8,8,9,8,0.9548648698432275
1,4,4,4,7,9,0.938707239734144
6,1,7,8,3,1,0.7840303552682253
4,8,3,1,2,5,0.8075981176436727
5,9,8,0,3,2,0.5270765583832631
9,8,8,6,8,2,0.740022659274272
4,0,7,1,6,9,0.6224930769685555
9,2,8,5,1,5,0.538936213545567
2,6,1,2,5,4,0.8780989155703469
6,5,5,1,6,7,0.9022312924885911
0,2,0,5,2,6,0.6605264870140181
3,6,0,2,9,1,0.5385603269896888
2,9,8,6,8,4,0.5505946746602545
3,2,3,8,7,4,0.8055741814851523
4,3,1,0,8,9,0.9764974429166551
6,0,8,9,4,4,0.7911130347005778
7,5,8,1,2,5,0.6972731050138675
5,1,7,2,2,7,0.5915821005407664
4,8,0,6,0,1,0.6457799947658588
6,8,2,9,8,1,0.38754580566484725
5,6,8,9,9,6,0.9066507756818166
8,2,2,7,9,3,0.4556641020641076
6,1,4,5,6,8,0.7816899728727369
5,2,9,1,8,6,0.5713434893365592
1,0,8,4,5,7,0.8542036405919478
0,9,4,4,3,2,0.5733093775833206
8,7,7,0,1,6,0.5549942931182892
5,7,3,7,5,8,0.8472787696474471
7,5,4,7,9,8,0.9138742329741634
9,5,9,2,3,9,0.46284761011514014
6,2,3,8,1,9,0.45043740764823664
3,5,0,2,8,2,0.7098053028325109
2,3,7,0,9,6,0.6387420418668254
5,4,4,9,5,1,0.7200954309186205
0,7,1,8,0,7,0.27965047290541234
5,3,1,9,3,7,0.5468732017563691
9,1,3,9,1,6,0.33479636873222285
2,4,1,0,2,2,0.958766355481412
3,6,1,3,2,7,0.7214608037983725
2,5,8,5,8,2,0.631762419505366
6,4,0,9,0,2,0.4986373059380631
8,3,1,0,1,2,0.855927873040329
4,9,3,6,1,6,0.6393018222794371
3,7,0,4,6,8,0.7735942237361229
2,6,7,5,4,4,0.8872649719671748
1,8,3,7,0,8,0.3916842481502864
4,6,0,7,2,2,0.6533175457183517
9,9,1,6,0,1,0.8705369314428982
1,5,5,7,9,8,0.882452826988846
3,6,9,2,3,1,0.6552375198112138
1,2,0,6,2,4,0.7152864601106419
0,3,4,9,1,3,0.7489211225176297
7,2,4,7,6,6,0.8074468992070739
2,9,6,3,8,5,0.6305289209976702
6,4,4,6,8,0,0.5979879684518746
5,4,2,1,2,2,0.9776257952193165
9,3,8,9,7,2,0.6673027774349033
4,4,5,8,3,8,0.7698260948091659
1,4,7,7,5,1,0.8607924653859717
1,9,9,8,4,6,0.5610794048105864
8,9,0,3,3,6,0.9006684583815461
5,0,2,8,6,7,0.6379059933239702
2,2,0,6,8,0,0.42400724569345055
7,1,2,4,8,8,0.7899823223443797
7,7,7,3,1,4,0.8707193806979291
9,9,2,2,2,6,0.9012208901724916
3,2,7,6,1,8,0.7495875719407656
3,5,5,6,8,4,0.8563625805083296
9,0,3,8,1,9,0.20128484439760325
9,4,1,8,9,1,0.3134674364157879
2,9,6,6,1,6,0.5699380774004505
1,0,0,7,8,4,0.6588676298531152
6,1,7,0,9,6,0.505625425339158
7,6,8,4,0,1,0.8846317014625268
0,2,1,7,9,8,0.7358410866646301
6,4,1,0,2,3,0.9649025993698105
9,7,8,1,3,7,0.6243351337069667
9,9,0,2,9,8,0.9685778972026403
5,8,0,9,7,8,0.46468950567868417
5,3,6,1,3,5,0.8190286385547126
5,0,6,3,1,5,0.6902523650473033
5,8,5,7,1,3,0.906700771377649
4,7,7,0,2,0,0.6648289977857746
4,6,6,3,2,6,0.8505668017639358
7,3,2,7,4,2,0.7702364324358894
2,8,9,4,4,0,0.5644440766838437
2,8,4,3,4,3,0.7450971690892519
8,9,3,4,9,3,0.7178945513605421
9,1,4,0,5,4,0.5170809776072285
0,3,1,1,6,6,0.9244723636090669
3,7,3,7,7,3,0.7485947534238899
5,0,5,6,0,0,0.8765075065601682
9,8,8,3,3,6,0.7908608259225204
2,9,9,3,4,8,0.5000404892044252
8,5,1,1,5,2,0.9025311507711405
1,3,2,9,4,5,0.6915596239648131
6,3,2,1,9,8,0.9342977491647655
9,9,0,5,3,8,0.7239125293631512
6,5,4,4,6,9,0.9530270070165743
1,5,3,5,4,9,0.7492409503090384
6,7,9,3,3,4,0.7356812293563916
8,5,2,5,1,1,0.864978481999024
5,3,4,5,7,8,0.9562592460742575
7,5,8,3,8,9,0.818503025169648
0,9,6,8,8,3,0.4256870021395152
0,1,4,2,3,0,0.9021446112042365
2,0,0,9,2,5,0.5313098662894067
0,2,0,1,1,4,0.928291057127083
0,4,6,3,1,0,0.846651003827439
4,7,7,9,1,7,0.6919671336647057
9,2,8,6,7,5,0.6954525185393337
7,0,5,9,5,9,0.5631154750913512
4,4,3,2,3,3,0.9901671587626067
9,7,4,8,4,8,0.8346252135268707
4,6,7,9,6,5,0.9524514231796175
6,3,3,1,3,6,0.8721871984202123
0,3,6,4,6,7,0.9191809965833898
9,8,6,6,0,4,0.9178722192908289
8,1,0,2,5,3,0.7177843888874139
6,4,7,0,2,9,0.44391378297313094
2,9,9,3,3,7,0.5360507867707748
2,5,5,6,2,9,0.6186580477019195
8,2,4,4,0,4,0.6996928380973788
1,7,7,8,7,2,0.6261484410073697
8,4,4,9,9,0,0.3233292171826341
1,7,6,7,0,0,0.7638956951676332
0,1,5,6,2,6,0.9003947224690328
8,5,4,3,7,0,0.6510391092946974
1,7,9,8,7,5,0.7286780242728823
5,8,4,1,3,4,0.8620984479707289
0,9,6,3,1,6,0.45665402643890546
9,2,2,0,2,9,0.4701939837185639
9,5,4,7,9,2,0.5411866258542817
4,5,3,4,5,4,0.9716521132345288
9,5,7,5,2,1,0.8946748986522575
4,9,8,8,5,4,0.8304518948510745
8,8,4,0,1,0,0.9062915430544656
0,1,0,4,2,3,0.9176555464228071
6,1,1,6,7,3,0.6254033302108123
4,3,1,6,9,7,0.8269759038885216
9,6,2,3,2,0,0.9149115502818413
7,7,4,5,3,9,0.7969354024965102
1,2,0,2,9,2,0.6436485792510864
5,7,8,1,7,6,0.6880370203894228
2,2,3,2,7,5,0.9553958364127398
9,1,8,3,1,8,0.2821869837163461
7,4,7,5,9,6,0.8459719755790076
6,8,5,5,6,4,0.9637538935294018
7,8,9,4,6,2,0.7240736100215607
6,5,5,6,2,2,0.9903027992130833
6,0,2,0,1,2,0.7775289937148602
4,6,9,8,9,6,0.901624057737014
5,5,3,1,1,6,0.8362764865352266
7,9,2,4,1,0,0.9356635698063779
0,9,6,4,6,6,0.537140952250099
6,0,6,6,8,1,0.5648999809447164
4,4,0,7,2,9,0.4105391474763943
6,6,0,6,4,4,0.7712772741592197
7,8,4,3,2,8,0.7790929473958368
4,8,8,0,3,4,0.5452967441981776
2,9,1,8,3,7,0.43096279080545374
9,4,3,0,9,8,0.8212342626830473
6,3,4,8,0,1,0.8506743984504824
9,5,4,3,5,1,0.79454175405367
6,8,7,3,9,2,0.5812606377478292
4,5,5,5,4,8,0.8671243819564518
2,4,5,3,5,1,0.8558437817200624
7,4,4,6,6,7,0.8817278983126533
2,8,3,4,9,4,0.6720606483844563
1,2,8,2,1,5,0.669441209910115
2,0,6,4,4,3,0.9459276171422867
0,2,5,9,8,5,0.8302494515546779
9,9,4,1,7,1,0.7051914698646548
5,1,2,5,8,6,0.7845268831933161
9,8,7,1,3,9,0.5583213123088581
7,9,0,8,4,0,0.482161015993118
7,3,1,5,5,4,0.792937578002669
7,9,6,6,5,6,0.9592039427049309
3,5,2,4,6,9,0.8814157971391787
9,1,0,6,8,4,0.37313563538338357
3,3,6,6,6,7,0.9878061389712001
2,6,9,1,6,2,0.522390161990507
1,3,6,6,6,1,0.814995517363096
4,7,8,6,1,8,0.6598094465603258
0,5,4,2,3,5,0.811951436724763
2,1,7,0,3,1,0.7138687533796836
4,0,0,5,4,0,0.6369978212405911
4,9,9,9,9,5,0.7174927986029619
4,4,3,2,4,5,0.9928928773660829
4,2,2,4,9,2,0.6504383265130934
5,8,2,7,4,9,0.7076400618722262
4,2,6,7,0,9,0.5626880737818034
9,5,9,2,2,3,0.5998689737492607
6,2,3,8,1,5,0.639195885137312
6,4,0,1,4,8,0.8655674178157895
8,5,6,9,4,0,0.7448597914240391
6,5,3,1,0,6,0.7220800311620504
1,4,9,4,9,3,0.624783907353746
8,7,8,4,0,4,0.7488671302982178
2,4,0,8,3,5,0.5502572416607975
5,5,1,1,7,1,0.7284244943748887
8,2,6,6,4,5,0.765209069346607
3,6,7,3,2,9,0.5772100274189971
2,3,8,6,4,9,0.8422035189578158
4,5,4,3,3,4,0.9760729752921974
6,8,1,5,3,8,0.7240870549993874
4,5,7,7,8,0,0.5958377210303836
0,2,4,8,3,7,0.7601519638832556
3,4,8,7,5,0,0.8518034168535625
2,5,8,0,2,5,0.5684080531437138
0,5,8,3,7,3,0.6334491001174095
9,4,5,7,3,8,0.6110907215159985
4,8,3,7,8,1,0.6186876608178733
1,3,8,5,6,3,0.8535110320592182
3,7,4,6,8,8,0.879761989246232
4,3,4,2,8,7,0.9627057241890727
4,3,9,8,4,7,0.9311701951612799
8,6,6,3,9,5,0.8223588694922437
8,8,3,8,1,9,0.48549732342280594
4,3,3,6,4,2,0.9027729391966463
2,7,5,7,1,9,0.5321321203213795
6,6,0,6,1,7,0.5383778795336756
9,8,5,9,8,0,0.5813216381775933
5,3,2,8,0,2,0.7191120548050792
7,0,2,8,8,4,0.48654668512814797
0,2,5,3,2,2,0.9693767951573206
7,6,6,8,7,3,0.8754100345483677
6,5,5,8,3,0,0.8811786229025099
6,8,2,4,1,1,0.9157646675302203
3,6,2,5,5,9,0.7547554124210137
0,2,9,4,0,9,0.3976229347478551
3,0,4,8,9,3,0.685756479437394
5,4,7,2,9,3,0.6519676700356288
2,4,2,0,8,1,0.6142460236254564
9,3,1,0,1,1,0.7823953791180747
7,9,5,6,7,6,0.954465357300118
1,5,3,3,8,2,0.6491991084008343
4,7,2,0,0,9,0.49063118899029157
